date,course,lmsc,name,meet_id,meet_url,meet_uuid
"Dec 15, 2019",SCY,IA,2019 Winter Iowa Senior Games Swim Meet,20191215DAVYMCY,https://www.usms.org/comp/meets/meet.php?MeetID=20191215DAVYMCY,1979f7ab-a96d-498e-b129-e04f005fb4e2
"Dec 15, 2019",SCM,MD,Frostburg State University Masters Winter SCM Classic,20191215FSUS,https://www.usms.org/comp/meets/meet.php?MeetID=20191215FSUS,e0b068b5-50b3-4597-925c-a8dbd32f6a34
"Dec 14-15, 2019",SCM,NJ,2019 Somerset County YMCA Masters Pentathlon Swim Festival (and 25s!),20191214SCPENTS,https://www.usms.org/comp/meets/meet.php?MeetID=20191214SCPENTS,cac073a6-c5dc-4b10-b40c-8cad7f84b55b
"Dec 14-15, 2019",SCY,MT,2019 TYR Teddy Bear Classic,20191214TEDYBRY,https://www.usms.org/comp/meets/meet.php?MeetID=20191214TEDYBRY,941bcf8b-3bd4-4710-a980-c6c83f1b67ed
"Dec 14-15, 2019",SCY,SR,Candy Cane Invitational,20191214CC2019Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191214CC2019Y,ebcbe8bc-0806-4104-ab0c-b93bec6b92cb
"Dec 14, 2019",SCM,IN,5th Annual Last Chance at Warren Masters Meet,20191214WarrenS,https://www.usms.org/comp/meets/meet.php?MeetID=20191214WarrenS,97878d6f-3ba0-4c04-a7ac-08cba075c904
"Dec 14, 2019",SCM,OR,11th Annaul Bend All Around Meet,20191214BRTSQDS,https://www.usms.org/comp/meets/meet.php?MeetID=20191214BRTSQDS,c620b51a-a53a-4e4f-b339-c56ad244bc5f
"Dec 14, 2019",SCM,NT,Dallas Aquatic Masters Fall Short Course Meters Meet,20191214DAMSCYS,https://www.usms.org/comp/meets/meet.php?MeetID=20191214DAMSCYS,5b4d3c01-9550-48f1-a5a0-2934e7645f00
"Dec 14, 2019",SCM,CO,Denver Athletic Club Short Course Meets Winter Championship,20191214DACS,https://www.usms.org/comp/meets/meet.php?MeetID=20191214DACS,864764cd-032b-4e90-983e-9d82e9d33873
"Dec 14, 2019",SCY,NI,22 st Annual Fall Ithaca Masters Meet at Ithaca College,20191214Ith19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191214Ith19Y,1db8e151-23b8-4f3d-8d3e-1c49db63298b
"Dec 14, 2019",SCY,ST,2019 South Texas Masters Holiday Classic,20191214S003Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191214S003Y,7949bc47-a9c3-4b1f-9593-50e88aba70cd
"Dec 13-16, 2019",SCY,PC,Speedo 2019 CA-NV Sectionals - Monterey Park,20191216SECT_LY,https://www.usms.org/comp/meets/meet.php?MeetID=20191216SECT_LY,2619fb85-17ec-4c40-bf98-b7ed3255a1b8
"Dec 13-15, 2019",SCM,NE,2019 NE-LMSC & Colonies Zone SCM Championships,20191213WPISCMS,https://www.usms.org/comp/meets/meet.php?MeetID=20191213WPISCMS,c41358e5-0601-427a-913e-bb5241941b1c
"Dec 13-15, 2019",SCY,AR,2019 MV Midwest Winter Classic,2019121519MVWY,https://www.usms.org/comp/meets/meet.php?MeetID=2019121519MVWY,83628fb9-b50b-41f1-8118-63eb1d18d6e6
"Dec 12-15, 2019",SCY,VA,9th HOKI Swim and Tri Winter Champs (USA-S),20191215HOKI19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191215HOKI19Y,b031c9f9-a84b-49ca-9e24-9991ffaa6323
"Dec 8, 2019",SCY,MD,Carol Chidester Memorial Swim Series Meet No. 3,20191208SS3WCY,https://www.usms.org/comp/meets/meet.php?MeetID=20191208SS3WCY,609f3376-fff0-4264-9ab0-e6eaae6ca304
"Dec 8, 2019",SCM,KY,The Lakeside Mile,20191208LakeMiS,https://www.usms.org/comp/meets/meet.php?MeetID=20191208LakeMiS,aaaaafb0-239f-4878-8c44-e84c97f45ba5
